capacity,c1_box_index,c2_box_index,c3_box_index,connection_type
1.9572678811330287e-10,61,9,7,1
1.999764572935305e-10,61,9,8,0
1.9204171862600614e-10,61,9,8,1
2.4396495994312226e-10,61,9,9,0
2.3225768749255467e-10,61,9,9,1
2.659583569241707e-10,61,9,10,0
2.5210505291026013e-10,61,9,10,1
3.0994344230939e-10,61,9,11,0
2.9128970884341666e-10,61,9,11,1
2.9394912938002545e-10,61,9,12,0
2.771186638726816e-10,61,9,12,1
3.379327651370251e-10,61,9,13,0
3.158777428256497e-10,61,9,13,1
3.5992372881355934e-10,61,9,14,0
3.350106572326353e-10,61,9,14,1
1.69934e-06,61,10,0,0
5.323219602904657e-09,61,10,0,1
4.399886076366496e-11,61,10,1,0
4.36392918227247e-11,61,10,1,1
6.599743675142962e-11,61,10,2,0
6.519171970694009e-11,61,10,2,1
1.0999288004942776e-10,61,10,3,0
1.0777295951860087e-10,61,10,3,1
9.399480062185411e-11,61,10,4,0
9.236890496459435e-11,61,10,4,1
1.3798879420622098e-10,61,10,5,0
1.3451286683475042e-10,61,10,5,1
1.5998493674610182e-10,61,10,6,0
1.553312101549902e-10,61,10,6,1
2.0397551343183819e-10,61,10,7,0
1.964707171073626e-10,61,10,7,1
1.9997646421973008e-10,61,10,8,0
1.9275784725652336e-10,61,10,8,1
2.439649702515439e-10,61,10,9,0
2.3330597241593673e-10,61,10,9,1
2.659583691749735e-10,61,10,10,0
2.5334062981471887e-10,61,10,10,1
3.099434589474303e-10,61,10,11,0
2.929404839906387e-10,61,10,11,1
2.939491443451944e-10,61,10,12,0
2.786123160370473e-10,61,10,12,1
3.379327849157311e-10,61,10,13,0
3.178198960624344e-10,61,10,13,1
3.599237512502206e-10,61,10,14,0
3.3719602460306793e-10,61,10,14,1
1.69978e-06,61,11,0,0
5.760345456470839e-09,61,11,0,1
4.3998861058556657e-11,61,11,1,0
4.3666456792670455e-11,61,11,1,1
6.599743741491878e-11,61,11,2,0
6.525236153047498e-11,61,11,2,1
1.0999288189235776e-10,61,11,3,0
1.0793879251404836e-10,61,11,3,1
9.399480196767528e-11,61,11,4,0
9.249069378196099e-11,61,11,4,1
1.37988797106684e-10,61,11,5,0
1.3477129796134482e-10,61,11,5,1
1.5998494064496398e-10,61,11,6,0
1.5567592800315063e-10,61,11,6,1
2.0397551976959786e-10,61,11,7,0
1.970225369566999e-10,61,11,7,1
1.999764703114155e-10,61,11,8,0
1.9328897959151445e-10,61,11,8,1
2.4396497931793903e-10,61,11,9,0
2.3408451455173375e-10,61,11,9,1
2.65958379949719e-10,61,11,10,0
2.5425888749473775e-10,61,11,10,1
3.0994347358081045e-10,61,11,11,0
2.9416894051761753e-10,61,11,11,1
2.9394915750726153e-10,61,11,12,0
2.7972331218602376e-10,61,11,12,1
3.3793280231136897e-10,61,11,13,0
3.1926639416945824e-10,61,11,13,1
3.5992377098356606e-10,61,11,14,0
3.388247246954046e-10,61,11,14,1
1.7004000000000003e-06,61,12,0,0
6.375911550223477e-09,61,12,0,1
4.399886147382684e-11,61,12,1,0
4.369843821291704e-11,61,12,1,1
6.599743834925251e-11,61,12,2,0
6.532380319629679e-11,61,12,2,1
1.0999288448759492e-10,61,12,3,0
1.0813441797559158e-10,61,12,3,1
9.399480386287752e-11,61,12,4,0
9.263429353996428e-11,61,12,4,1
1.3798880119115248e-10,61,12,5,0
1.3507641102382693e-10,61,12,5,1
1.5998494613539072e-10,61,12,6,0
1.5608317832894717e-10,61,12,6,1
2.039755286945109e-10,61,12,7,0
1.9767529492116252e-10,61,12,7,1
1.9997647888980363e-10,61,12,8,0
1.93917193123037e-10,61,12,8,1
2.4396499208535117e-10,61,12,9,0
2.350065263639375e-10,61,12,9,1
2.6595839512285185e-10,61,12,10,0
2.5534704272031155e-10,61,12,10,1
3.099434941877216e-10,61,12,11,0
2.956264924718025e-10,61,12,11,1
2.939491760422511e-10,61,12,12,0
2.810409076118703e-10,61,12,12,1
3.379328268081268e-10,61,12,13,0
3.209839879263531e-10,61,12,13,1
3.599237987723136e-10,61,12,14,0
3.407598423711932e-10,61,12,14,1
1.70084e-06,61,13,0,0
6.812492650690248e-09,61,13,0,1
4.399886176835105e-11,61,13,1,0
4.3717639892780306e-11,61,13,1,1
6.599743901191483e-11,61,13,2,0
6.53667217192472e-11,61,13,2,1
1.0999288632822835e-10,61,13,3,0
1.0825207470624134e-10,61,13,3,1
9.399480520702157e-11,61,13,4,0
9.27206241363166e-11,61,13,4,1
1.3798880408800115e-10,61,13,5,0
1.3526005033641626e-10,61,13,5,1
1.5998495002939448e-10,61,13,6,0
1.5632842926016343e-10,61,13,6,1
2.0397553502437326e-10,61,13,7,0
1.9806883152711547e-10,61,13,7,1
1.9997648497389834e-10,61,13,8,0
1.9429589420017966e-10,61,13,8,1
2.4396500114044926e-10,61,13,9,0
2.355629473525808e-10,61,13,9,1
2.659584058841718e-10,61,13,10,0
2.5600408653485e-10,61,13,10,1
3.0994350880286864e-10,61,13,11,0
2.965075325854233e-10,61,13,11,1
2.9394918918791824e-10,61,13,12,0
2.8183703800895313e-10,61,13,12,1
3.379328441820903e-10,61,13,13,0
3.2202291903775726e-10,61,13,13,1
3.599238184810722e-10,61,13,14,0
3.419309678919604e-10,61,13,14,1
1.70134e-06,61,14,0,0
7.3083334312953325e-09,61,14,0,1
4.399886210285274e-11,61,14,1,0
4.3736682235906314e-11,61,14,1,1
6.599743976452417e-11,61,14,2,0
6.540930254366939e-11,61,14,2,1
1.099928884187017e-10,61,14,3,0
1.0836890588539005e-10,61,14,3,1
9.399480673361413e-11,61,14,4,0
9.280632234659366e-11,61,14,4,1
1.3798880737805602e-10,61,14,5,0
1.3544249969791012e-10,61,14,5,1
1.5998495445195417e-10,61,14,6,0
1.565721937517244e-10,61,14,6,1
2.0397554221342498e-10,61,14,7,0
1.9846030978515497e-10,61,14,7,1
1.999764918838229e-10,61,14,8,0
1.9467258608504566e-10,61,14,8,1
2.43965011424649e-10,61,14,9,0
2.361168734747204e-10,61,14,9,1
2.659584181061891e-10,61,14,10,0
2.5665845190975447e-10,61,14,10,1
3.099435254018159e-10,61,14,11,0
2.9738569257086713e-10,61,14,11,1
2.939492041179244e-10,61,14,12,0
2.826303329390708e-10,61,14,12,1
3.379328639143246e-10,61,14,13,0
3.2305898271027317e-10,61,14,13,1
3.599238408650174e-10,61,14,14,0
3.4309932644933156e-10,61,14,14,1
1.70178e-06,61,15,0,0
7.744432300297337e-09,61,15,0,1
4.399886239705164e-11,61,15,1,0
4.3751426227338966e-11,61,15,1,1
6.599744042645458e-11,61,15,2,0
6.544228439188519e-11,61,15,2,1
1.099928902573022e-10,61,15,3,0
1.0845946854751784e-10,61,15,3,1
9.399480807627359e-11,61,15,4,0
9.287273377360615e-11,61,15,4,1
1.3798881027170524e-10,61,15,5,0
1.3558399447347216e-10,61,15,5,1
1.599849583416572e-10,61,15,6,0
1.567613107396673e-10,61,15,6,1
2.0397554853629647e-10,61,15,7,0
1.987642505556167e-10,61,15,7,1
1.999764979611982e-10,61,15,8,0
1.94965027268405e-10,61,15,8,1
2.439650204697466e-10,61,15,9,0
2.3654722356503113e-10,61,15,9,1
2.6595842885562433e-10,61,15,10,0
2.571670185393897e-10,61,15,10,1
3.099435400008225e-10,61,15,11,0
2.9806868114138196e-10,61,15,11,1
2.9394921724907386e-10,61,15,12,0
2.832471570611098e-10,61,15,12,1
3.3793288126910123e-10,61,15,13,0
3.2386514606552327e-10,61,15,13,1
3.59923860552011e-10,61,15,14,0
3.440087503728984e-10,61,15,14,1
1.7034000000000003e-06,61,16,0,0
9.34812727486204e-09,61,16,0,1
4.399886347892857e-11,61,16,1,0
4.3793869914307736e-11,61,16,1,1
6.599744286061478e-11,61,16,2,0
6.553729115054229e-11,61,16,2,1
1.0999289701850886e-10,61,16,3,0
1.0872067697458889e-10,61,16,3,1
9.399481301372358e-11,61,16,4,0
9.306419393185643e-11,61,16,4,1
1.3798882091271227e-10,61,16,5,0
1.3599243680290206e-10,61,16,5,1
1.5998497264551883e-10,61,16,6,0
1.5730756654176453e-10,61,16,6,1
2.0397557178780985e-10,61,16,7,0
1.996432741312483e-10,61,16,7,1
1.9997652030993196e-10,61,16,8,0
1.9581069681535243e-10,61,16,8,1
2.4396505373188294e-10,61,16,9,0
2.377932433240304e-10,61,16,9,1
2.659584683852351e-10,61,16,10,0
2.5864041363535877e-10,61,16,10,1
3.09943593686719e-10,61,16,11,0
3.0004983085591276e-10,61,16,11,1
2.939492655371212e-10,61,16,12,0
2.850355881502056e-10,61,16,12,1
3.37932945088975e-10,61,16,13,0
3.2620539966509715e-10,61,16,13,1
3.599239329483026e-10,61,16,14,0
3.466503604319669e-10,61,16,14,1
1.70384e-06,61,17,0,0
9.78317212883839e-09,61,17,0,1
4.399886377241644e-11,61,17,1,0
4.38029952081211e-11,61,17,1,1
6.599744352094541e-11,61,17,2,0
6.555772932556985e-11,61,17,2,1
1.0999289885266587e-10,61,17,3,0
1.087769342489525e-10,61,17,3,1
9.399481435313812e-11,61,17,4,0
9.310541196561703e-11,61,17,4,1
1.3798882379936832e-10,61,17,5,0
1.3608046874374411e-10,61,17,5,1
1.5998497652582163e-10,61,17,6,0
1.5742536891966784e-10,61,17,6,1
2.039755780954013e-10,61,17,7,0
1.9983305469625058e-10,61,17,7,1
1.999765263726204e-10,61,17,8,0
1.9599325750535224e-10,61,17,8,1
2.4396506275512237e-10,61,17,9,0
2.3806253336084926e-10,61,17,9,1
2.6595847910869395e-10,61,17,10,0
2.589590219877964e-10,61,17,10,1
3.0994360825044747e-10,61,17,11,0
3.0047871186845e-10,61,17,11,1
2.939492786365392e-10,61,17,12,0
2.8542259367063495e-10,61,17,12,1
3.3793296240181485e-10,61,17,13,0
3.267123745604046e-10,61,17,13,1
3.599239525877245e-10,61,17,14,0
3.472229320025508e-10,61,17,14,1
1.70434e-06,61,18,0,0
1.027726862011101e-08,61,18,0,1
4.399886410574143e-11,61,18,1,0
4.381242615890961e-11,61,18,1,1
6.599744427090729e-11,61,18,2,0
6.557885653365607e-11,61,18,2,1
1.0999290093578574e-10,61,18,3,0
1.0883511243980224e-10,61,18,3,1
9.399481587436065e-11,61,18,4,0
9.314803093780968e-11,61,18,4,1
1.3798882707785024e-10,61,18,5,0
1.3617153059660626e-10,61,18,5,1
1.599849809328249e-10,61,18,6,0
1.5754725101635572e-10,61,18,6,1
2.0397558525916608e-10,61,18,7,0
2.000294882701366e-10,61,18,7,1
1.9997653325823982e-10,61,18,8,0
1.961822110847459e-10,61,18,8,1
2.4396507300314916e-10,61,18,9,0
2.383413667923848e-10,61,18,9,1
2.659584912877228e-10,61,18,10,0
2.5928898821139443e-10,61,18,10,1
3.0994362479101285e-10,61,18,11,0
3.009230601916104e-10,61,18,11,1
2.93949293514033e-10,61,18,12,0
2.8582349790681117e-10,61,18,12,1
3.37932982064648e-10,61,18,13,0
3.2723776645806586e-10,61,18,13,1
3.599239748929431e-10,61,18,14,0
3.478164212422938e-10,61,18,14,1
1.70478e-06,61,19,0,0
1.0711833785004518e-08,61,19,0,1
4.3998864398905705e-11,61,19,1,0
4.382000465619885e-11,61,19,1,1
6.599744493050986e-11,61,19,2,0
6.559583715179756e-11,61,19,2,1
1.0999290276792051e-10,61,19,3,0
1.0888189005298099e-10,61,19,3,1
9.39948172122984e-11,61,19,4,0
9.318229354848473e-11,61,19,4,1
1.379888299613237e-10,61,19,5,0
1.3624476573767237e-10,61,19,5,1
1.599849848088496e-10,61,19,6,0
1.5764529144703171e-10,61,19,6,1
2.039755915598035e-10,61,19,7,0
2.0018755645975763e-10,61,19,7,1
1.999765393142442e-10,61,19,8,0
1.9633425501266622e-10,61,19,8,1
2.439650820164408e-10,61,19,9,0
2.3856581752075424e-10,61,19,9,1
2.659585019993595e-10,61,19,10,0
2.595546482679806e-10,61,19,10,1
3.0994363933868595e-10,61,19,11,0
3.0128094272926286e-10,61,19,11,1
2.939493065990098e-10,61,19,12,0
2.861463469566687e-10,61,19,12,1
3.379329993584022e-10,61,19,13,0
3.2766102095082755e-10,61,19,13,1
3.5992399451071465e-10,61,19,14,0
3.482946219644728e-10,61,19,14,1
1.7054000000000002e-06,61,20,0,0
1.132379500410461e-08,61,20,0,1
4.3998864811744046e-11,61,20,1,0
4.38296943251263e-11,61,20,1,1
6.599744585937217e-11,61,20,2,0
6.561755237926317e-11,61,20,2,1
1.0999290534796046e-10,61,20,3,0
1.0894173369422346e-10,61,20,3,1
9.399481909640259e-11,61,20,4,0
9.322612028006955e-11,61,20,4,1
1.3798883402187463e-10,61,20,5,0
1.36338480142667e-10,61,20,5,1
1.5998499026712637e-10,61,20,6,0
1.577707717709303e-10,61,20,6,1
2.0397560043245677e-10,61,20,7,0
2.0038994274402156e-10,61,20,7,1
1.9997654784240153e-10,61,20,8,0
1.965289212463644e-10,61,20,8,1
2.439650947090952e-10,61,20,9,0
2.3885329745393355e-10,61,20,9,1
2.6595851708364944e-10,61,20,10,0
2.5989497398573993e-10,61,20,10,1
3.099436598249409e-10,61,20,11,0
3.017395828303581e-10,61,20,11,1
2.939493250254736e-10,61,20,12,0
2.8656003398498067e-10,61,20,12,1
3.3793302371173064e-10,61,20,13,0
3.2820356643554535e-10,61,20,13,1
3.5992402213676014e-10,61,20,14,0
3.4890771363632534e-10,61,20,14,1
1.70584e-06,61,21,0,0
1.1757820194156545e-08,61,21,0,1
4.399886510454404e-11,61,21,1,0
4.383595750755815e-11,61,21,1,1
6.599744651815517e-11,61,21,2,0
6.563159115002843e-11,61,21,2,1
1.0999290717781881e-10,61,21,3,0
1.0898043618777123e-10,61,21,3,1
9.399482043267795e-11,61,21,4,0
9.325446050857603e-11,61,21,4,1
1.3798883690176545e-10,61,21,5,0
1.363991015592725e-10,61,21,5,1
1.599849941383353e-10,61,21,6,0
1.5785195618133662e-10,61,21,6,1
2.0397560672526616e-10,61,21,7,0
2.0052093081784244e-10,61,21,7,1
1.9997655389088183e-10,61,21,8,0
1.9665490872495756e-10,61,21,8,1
2.4396510371118886e-10,61,21,9,0
2.39039419101697e-10,61,21,9,1
2.6595852778197836e-10,61,21,10,0
2.6011534779650256e-10,61,21,10,1
3.0994367435454094e-10,61,21,11,0
3.0203667286602984e-10,61,21,11,1
2.939493380941943e-10,61,21,12,0
2.868279713265297e-10,61,21,12,1
3.379330409840005e-10,61,21,13,0
3.2855508446998984e-10,61,21,13,1
3.599240417301606e-10,61,21,14,0
3.493050071775701e-10,61,21,14,1
1.7063400000000001e-06,61,22,0,0
1.2250758934327273e-08,61,22,0,1
4.3998865437088027e-11,61,22,1,0
4.384253452952261e-11,61,22,1,1
6.599744726635983e-11,61,22,2,0
6.564633553167469e-11,61,22,2,1
1.099929092560579e-10,61,22,3,0
1.0902109570583108e-10,61,22,3,1
9.399482195033621e-11,61,22,4,0
9.328423065634524e-11,61,22,4,1
1.3798884017256596e-10,61,22,5,0
1.3646280001887585e-10,61,22,5,1
1.599849985350132e-10,61,22,6,0
1.5793727360788614e-10,61,22,6,1
2.0397561387224706e-10,61,22,7,0
2.0065862661658589e-10,61,22,7,1
1.9997656076036897e-10,61,22,8,0
1.967873444333005e-10,61,22,8,1
2.439651139352062e-10,61,22,9,0
2.3923512215698415e-10,61,22,9,1
2.659585399324742e-10,61,22,10,0
2.6034709892782616e-10,61,22,10,1
3.0994369085635606e-10,61,22,11,0
3.0234918841270266e-10,61,22,11,1
2.9394935293683363e-10,61,22,12,0
2.8710979186985594e-10,61,22,12,1
3.3793306060076946e-10,61,22,13,0
3.289249195575207e-10,61,22,13,1
3.5992406398312536e-10,61,22,14,0
3.4972306102472385e-10,61,22,14,1
1.70678e-06,61,23,0,0
1.26843061202967e-08,61,23,0,1
4.3998865729565565e-11,61,23,1,0
4.384789806422767e-11,61,23,1,1
6.599744792441732e-11,61,23,2,0
6.56583611437324e-11,61,23,2,1
1.0999291108390113e-10,61,23,3,0
1.0905426680538738e-10,61,23,3,1
9.399482328513998e-11,61,23,4,0
9.330851554839769e-11,61,23,4,1
1.3798884304928535e-10,61,23,5,0
1.365147757492816e-10,61,23,5,1
1.599850024019591e-10,61,23,6,0
1.580068989511589e-10,61,23,6,1
2.0397562015812685e-10,61,23,7,0
2.0077102641638357e-10,61,23,7,1
1.999765668021887e-10,61,23,8,0
1.968954478707249e-10,61,23,8,1
2.439651229273871e-10,61,23,9,0
2.3939491102345324e-10,61,23,9,1
2.6595855061902256e-10,61,23,10,0
2.605363453695426e-10,61,23,10,1
3.099437053699571e-10,61,23,11,0
3.026044531265971e-10,61,23,11,1
2.939493659911639e-10,61,23,12,0
2.8733996291975094e-10,61,23,12,1
3.379330778540207e-10,61,23,13,0
3.292270531083632e-10,61,23,13,1
3.599240835549516e-10,61,23,14,0
3.5006463059017416e-10,61,23,14,1
1.7078e-06,61,24,0,0
1.368848811336222e-08,61,24,0,1
4.399886640700205e-11,61,24,1,0
4.3859020449606933e-11,61,24,1,1
6.599744944861015e-11,61,24,2,0
6.568330337239028e-11,61,24,2,1
1.0999291531755187e-10,61,24,3,0
1.091230923344216e-10,61,24,3,1
9.399482637681263e-11,61,24,4,0
9.335889659926982e-11,61,24,4,1
1.379888497123432e-10,61,24,5,0
1.3662264373687234e-10,61,24,5,1
1.5998501135857985e-10,61,24,6,0
1.581514227552899e-10,61,24,6,1
2.0397563471748308e-10,61,24,7,0
2.0100442428595838e-10,61,24,7,1
1.9997658079625296e-10,61,24,8,0
1.9711991689278872e-10,61,24,8,1
2.439651437550789e-10,61,24,9,0
2.3972682212139113e-10,61,24,9,1
2.6595857537120934e-10,61,24,10,0
2.6092951662395645e-10,61,24,10,1
3.0994373898636505e-10,61,24,11,0
3.0313497291837766e-10,61,24,11,1
2.939493962276082e-10,61,24,12,0
2.8781826758591003e-10,61,24,12,1
3.379331178160079e-10,61,24,13,0
3.298551244561947e-10,61,24,13,1
3.5992412888722373e-10,61,24,14,0
3.507748080110677e-10,61,24,14,1
1.70824e-06,61,25,0,0
1.4121294431695783e-08,61,25,0,1
4.39988666989798e-11,61,25,1,0
4.386332793791649e-11,61,25,1,1
6.599745010554316e-11,61,25,2,0
6.569296471423979e-11,61,25,2,1
1.0999291714227178e-10,61,25,3,0
1.0914976110865567e-10,61,25,3,1
9.399482770933554e-11,61,25,4,0
9.337841597003449e-11,61,25,4,1
1.3798885258414708e-10,61,25,5,0
1.3666445004756557e-10,61,25,5,1
1.5998501521891832e-10,61,25,6,0
1.5820744540192497e-10,61,25,6,1
2.0397564099262252e-10,61,25,7,0
2.0109492881989765e-10,61,25,7,1
1.9997658682774932e-10,61,25,8,0
1.9720695638297388e-10,61,25,8,1
2.4396515273189564e-10,61,25,9,0
2.398555670207052e-10,61,25,9,1
2.6595858603949883e-10,61,25,10,0
2.61082049628169e-10,61,25,10,1
3.09943753475169e-10,61,25,11,0
3.03340860693069e-10,61,25,11,1
2.939494092596344e-10,61,25,12,0
2.8800386857101257e-10,61,25,12,1
3.3793313503978165e-10,61,25,13,0
3.300989229080522e-10,61,25,13,1
3.5992414842561164e-10,61,25,14,0
3.5105052379044657e-10,61,25,14,1
1.70874e-06,61,26,0,0
1.4612849233938458e-08,61,26,0,1
4.399886703059018e-11,61,26,1,0
4.386791158392235e-11,61,26,1,1
6.599745085164729e-11,61,26,2,0
6.570324649224351e-11,61,26,2,1
1.0999291921467654e-10,61,26,3,0
1.091781482097835e-10,61,26,3,1
9.399482922273317e-11,61,26,4,0
9.339919150190176e-11,61,26,4,1
1.379888558457655e-10,61,26,5,0
1.367089556880438e-10,61,26,5,1
1.5998501960325357e-10,61,26,6,0
1.5826709122968727e-10,61,26,6,1
2.039756481195405e-10,61,26,7,0
2.0119130569914438e-10,61,26,7,1
1.9997659367795246e-10,61,26,8,0
1.9729964172535062e-10,61,26,8,1
2.439651629272129e-10,61,26,9,0
2.3999269003390045e-10,61,26,9,1
2.659585981558871e-10,61,26,10,0
2.6124452470164114e-10,61,26,10,1
3.0994376993066325e-10,61,26,11,0
3.035602110231441e-10,61,26,11,1
2.939494240606098e-10,61,26,12,0
2.882015915876301e-10,61,26,12,1
3.379331546014869e-10,61,26,13,0
3.303586949334847e-10,61,26,13,1
3.599241706161138e-10,61,26,14,0
3.51344332800317e-10,61,26,14,1
1.7091800000000002e-06,61,27,0,0
1.5045179559788902e-08,61,27,0,1
4.399886732224683e-11,61,27,1,0
4.3871696138790796e-11,61,27,1,1
6.599745150785785e-11,61,27,2,0
6.571173659986205e-11,61,27,2,1
1.099929210373898e-10,61,27,3,0
1.0920159309546523e-10,61,27,3,1
9.399483055379069e-11,61,27,4,0
9.341634882094477e-11,61,27,4,1
1.3798885871441127e-10,61,27,5,0
1.3674571726396256e-10,61,27,5,1
1.599850234593469e-10,61,27,6,0
1.5831636319062613e-10,61,27,6,1
2.0397565438777947e-10,61,27,7,0
2.012709351452757e-10,61,27,7,1
1.9997659970281625e-10,61,27,8,0
1.973762198180004e-10,61,27,8,1
2.439651718941585e-10,61,27,9,0
2.4010600426483434e-10,61,27,9,1
2.659586088124457e-10,61,27,10,0
2.613788015009749e-10,61,27,10,1
3.0994378440353554e-10,61,27,11,0
3.0374152548162575e-10,61,27,11,1
2.9394943707830604e-10,61,27,12,0
2.8836501804655917e-10,61,27,12,1
3.3793317180632206e-10,61,27,13,0
3.3057344689009355e-10,61,27,13,1
3.599241901330183e-10,61,27,14,0
3.515872450887696e-10,61,27,14,1
1.7098000000000001e-06,61,28,0,0
1.5653994619253718e-08,61,28,0,1
4.399886773296278e-11,61,28,1,0
4.3876672145267184e-11,61,28,1,1
6.599745243194497e-11,61,28,2,0
6.572290066851138e-11,61,28,2,1
1.0999292360416632e-10,61,28,3,0
1.0923242805568956e-10,61,28,3,1
9.399483242820902e-11,61,28,4,0
9.343891268611453e-11,61,28,4,1
1.3798886275408818e-10,61,28,5,0
1.3679407253743736e-10,61,28,5,1
1.599850288895647e-10,61,28,6,0
1.583811806810133e-10,61,28,6,1
2.039756632148229e-10,61,28,7,0
2.013757085306693e-10,61,28,7,1
1.9997660818713457e-10,61,28,8,0
1.9747697656264992e-10,61,28,8,1
2.439651845215678e-10,61,28,9,0
2.4025512516352865e-10,61,28,9,1
2.659586238191976e-10,61,28,10,0
2.6155552613601847e-10,61,28,10,1
3.0994380478448756e-10,61,28,11,0
3.039802034332875e-10,61,28,11,1
2.9394945541005355e-10,61,28,12,0
2.8858013361155473e-10,61,28,12,1
3.379331960344721e-10,61,28,13,0
3.308561756853986e-10,61,28,13,1
3.599242176170651e-10,61,28,14,0
3.5190707858461616e-10,61,28,14,1
1.7102400000000002e-06,61,29,0,0
1.6085789129011136e-08,61,29,0,1
4.3998868024257966e-11,61,29,1,0
4.387997363235718e-11,61,29,1,1
6.599745308734227e-11,61,29,2,0
6.57303085147282e-11,61,29,2,1
1.0999292542462071e-10,61,29,3,0
1.0925289222379874e-10,61,29,3,1
9.399483375761695e-11,61,29,4,0
9.345388657852428e-11,61,29,4,1
1.3798886561917896e-10,61,29,5,0
1.368261681751062e-10,61,29,5,1
1.5998503274087937e-10,61,29,6,0
1.5842420704856474e-10,61,29,6,1
2.0397566947529416e-10,61,29,7,0
2.0144527079691388e-10,61,29,7,1
1.9997661420453223e-10,61,29,8,0
1.9754387093661037e-10,61,29,8,1
2.439651934774017e-10,61,29,9,0
2.4035414765434846e-10,61,29,9,1
2.659586344625508e-10,61,29,10,0
2.6167288940422636e-10,61,29,10,1
3.099438192394259e-10,61,29,11,0
3.041387389625573e-10,61,29,11,1
2.939494684116189e-10,61,29,12,0
2.8872300898874774e-10,61,29,12,1
3.379332132179883e-10,61,29,13,0
3.310439925219085e-10,61,29,13,1
3.5992423710978607e-10,61,29,14,0
3.5211956331293463e-10,61,29,14,1
1.71074e-06,61,30,0,0
1.6576195096858672e-08,61,30,0,1
4.399886835509334e-11,61,30,1,0
4.3883515206126204e-11,61,30,1,1
6.599745383170272e-11,61,30,2,0
6.573825568233952e-11,61,30,2,1
1.0999292749218225e-10,61,30,3,0
1.0927484966286425e-10,61,30,3,1
9.399483526747774e-11,61,30,4,0
9.346995221419665e-11,61,30,4,1
1.3798886887317508e-10,61,30,5,0
1.36860609207345e-10,61,30,5,1
1.5998503711496875e-10,61,30,6,0
1.5847038111997125e-10,61,30,6,1
2.0397567658555745e-10,61,30,7,0
2.0151993348350335e-10,61,30,7,1
1.9997662103872728e-10,61,30,8,0
1.9761566912109352e-10,61,30,8,1
2.4396520364889443e-10,61,30,9,0
2.404604453362661e-10,61,30,9,1
2.659586465506258e-10,61,30,10,0
2.617988849082269e-10,61,30,10,1
3.0994383565646826e-10,61,30,11,0
3.04308960695481e-10,61,30,11,1
2.9394948317800823e-10,61,30,12,0
2.888764078006369e-10,61,30,12,1
3.379332327339841e-10,61,30,13,0
3.3124567327349693e-10,61,30,13,1
3.599242592484367e-10,61,30,14,0
3.52347749936818e-10,61,30,14,1
1.7180000000000001e-06,62,0,0,0
4.3998873137125716e-11,62,0,1,0
6.599746459099942e-11,62,0,2,0
1.0999295737758352e-10,62,0,3,0
9.399485709163761e-11,62,0,4,0
1.3798891590780255e-10,62,0,5,0
1.5998510033989854e-10,62,0,6,0
2.0397577936030881e-10,62,0,7,0
1.999767198230707e-10,62,0,8,0
2.439653506719651e-10,62,0,9,0
2.659588212767988e-10,62,0,10,0
3.099440729554039e-10,62,0,11,0
2.9394969661769183e-10,62,0,12,0
3.3793351482653587e-10,62,0,13,0
3.5992457924998253e-10,62,0,14,0
1.7184400000000002e-06,62,1,0,0
4.39887339680175e-10,62,1,0,1
4.3998873425647264e-11,62,1,1,0
3.999906870620009e-11,62,1,1,1
6.599746524015629e-11,62,1,2,0
5.7389387204760085e-11,62,1,2,1
1.0999295918070468e-10,62,1,3,0
8.799549266393806e-11,62,1,3,1
9.399485840838764e-11,62,1,4,0
7.744969182956615e-11,62,1,4,1
1.379889187456141e-10,62,1,5,0
1.0504547981525314e-10,62,1,5,1
1.599851041545444e-10,62,1,6,0
1.173253204282517e-10,62,1,6,1
2.0397578556117496e-10,62,1,7,0
1.3936757529559274e-10,62,1,7,1
1.9997672578317743e-10,62,1,8,0
1.3748899607860255e-10,62,1,8,1
2.439653595425337e-10,62,1,9,0
1.5694472562126613e-10,62,1,9,1
2.6595883181882183e-10,62,1,10,0
1.6576304146202948e-10,62,1,10,1
3.099440872727273e-10,62,1,11,0
1.8184741638525808e-10,62,1,11,1
2.939497094954776e-10,62,1,12,0
1.7622170444080909e-10,62,1,12,1
3.37933531846463e-10,62,1,13,0
1.9113554524878768e-10,62,1,13,1
3.599245985571329e-10,62,1,14,0
1.9797718307203242e-10,62,1,14,1
1.7189400000000002e-06,62,2,0,0
9.39485962279079e-10,62,2,0,1
4.399887375333337e-11,62,2,1,0
4.2031491984376055e-11,62,2,1,1
6.599746597743114e-11,62,2,2,0
6.166776646973123e-11,62,2,2,1
1.0999296122858556e-10,62,2,3,0
9.847054611981331e-11,62,2,3,1
9.399485990387627e-11,62,2,4,0
8.545029509591545e-11,62,2,4,1
1.379889219686367e-10,62,2,5,0
1.203255237964136e-10,62,2,5,1
1.5998510848699905e-10,62,2,6,0
1.3671639213388883e-10,62,2,6,1
2.0397579260376097e-10,62,2,7,0
1.676060245837603e-10,62,2,7,1
1.9997673255232273e-10,62,2,8,0
1.6489645215111188e-10,62,2,8,1
2.4396536961721373e-10,62,2,9,0
1.9369437585440427e-10,62,2,9,1
2.659588437918434e-10,62,2,10,0
2.0730499880211838e-10,62,2,10,1
3.0994410353351755e-10,62,2,11,0
2.3308837161746716e-10,62,2,11,1
2.939497241213239e-10,62,2,12,0
2.2392542870914036e-10,62,2,12,1
3.379335511767149e-10,62,2,13,0
2.485712286683881e-10,62,2,13,1
3.5992462048508114e-10,62,2,14,0
